DateTime,AddedIPs,RemovedIPs
1505906139,0,2
1505909771,2,0
1505913604,1,0
1505919363,1,1
1505919903,1280,1024
1505922903,1,1
1505925129,256,256
1505926502,1,1
1505926802,6400,7424
1505927729,0,2
1505928303,256,256
1505937126,1,0
1505938201,256,256
1505939409,2,0
1505945702,1,0
1505946966,37,140
1505949334,77,0
1505952730,0,2
1505952940,68,0
1505957428,9,0
1505960411,12,8
1505963102,1,0
1505964248,6,39
1505965509,1,0
1505967308,16,11
1505971202,8,9
1505973002,1,0
1505974513,11,2
1505978051,10,7
1505979007,1,0
1505979852,1,0
1505982010,3,9
1505983507,1,0
1505983923,2,0
1505985302,9,6
1505989202,3,5
1505992801,10,14
1505996108,16,6
1505999283,2,0
1505999709,6,12
1506000608,1,0
1506002453,1,1
1506003310,6,2
1506007202,4,14
1506007807,1,3
1506010809,3,22
1506012902,1024,22016
1506014111,1792,1792
1506014643,6,11
1506015302,256,256
1506015601,1,0
1506018002,15,10
1506019202,256,256
1506019509,0,1
1506021308,18,7
1506024908,2,2
1506026707,0,2
1506028202,1,0
1506028510,7,2
1506029419,2,0
1506032111,6,14
1506033849,256,256
1506036012,272,276
1506038402,0,1
1506039306,29,3
1506042909,10,6
1506047525,20,1
1506051027,5,38
1506054001,17,5
1506057306,6,8
1506058802,256,256
1506061202,4,37
1506063902,256,256
1506064804,5,5
1506066310,0,1
1506068137,30,25
1506069302,0,2
1506070202,2,0
1506070565,2,0
1506070802,0,1
1506071745,4,12
1506074424,0,2
1506074702,2,0
1506075602,28,7
1506078902,3,4
1506082802,10,16
1506084602,1,0
1506086165,9,0
1506087007,0,1
1506087602,0,9726
1506088502,1,1
1506089402,1280,1280
1506089734,14,13
1506092444,257,256
1506093334,5,4
1506094206,1,0
1506096944,3,3
1506098402,256,256
1506099614,0,27136
1506100502,7,8
1506100990,256,256
1506102310,0,1
1506103802,256,256
1506104163,6,23
1506105907,0,1
1506107678,14,9
1506111132,256,256
1506111342,16,9
1506113402,0,2
1506114072,258,256
1506115203,11,9
1506119045,16,9
1506123366,6,9
1506123602,256,256
1506125767,17,7
1506129130,0,1
1506129602,13,4
1506131046,1,0
1506133202,5,14
1506136804,6,26
1506139503,256,256
1506140649,5,6
1506144002,2,22
1506147348,11,18
1506151202,10,9
1506153608,1,0
1506154802,28,4
1506156308,2,0
1506158592,2,6
1506162007,13,11
1506165846,11,6
1506168903,12,7
1506172546,4,7
1506176130,768,768
1506176401,261,269
1506179735,17,11
1506184206,4,13
1506186030,3328,84992
1506187203,13,5
1506189126,3,1
1506189637,256,256
1506191048,4,4
1506191406,256,256
1506193206,0,1
1506193502,256,256
1506194127,10,29
1506196865,256,256
1506197711,27,9
1506198010,256,256
1506198726,2,0
1506201602,11,11
1506203102,0,1
1506205503,11,5
1506208808,4,3
1506211503,0,2
1506212159,0,1
1506212644,23,11
1506215739,10,8
1506219337,6,6
1506222006,0,1
1506222908,5,20
1506224702,0,2
1506225002,2,0
1506226509,0,11
1506230402,4,4
1506234005,9,11
1506237308,8,6
1506240602,256,256
1506240906,5,1
1506244520,5,6
1506248131,11,8
1506251730,11,7
1506255602,7,2
1506259205,7,4
1506262507,4,16
1506265244,1280,1280
1506266110,9,14
1506267009,0,1
1506269719,15,5
1506272102,1024,512
1506273309,5,3
1506276943,2,5
1506278405,256,256
1506280802,6,9
1506281702,256,256
1506283503,256,256
1506284409,13,8
1506288243,10,10
1506291602,8,5
1506294906,4,3
1506296401,256,256
1506297603,0,1
1506298577,24,15
1506302147,5,13
1506306139,3,16
1506309605,6,26
1506313445,22,6
1506316545,6,13
1506318305,1,0
1506320642,5,6
1506323722,15,12
1506324965,0,1
1506327376,8,12
1506328804,0,2
1506329103,2,0
1506330945,10,5
1506334802,11,5
1506336002,0,2
1506336488,2,0
1506338405,11,19
1506341741,7,6
1506345364,7,21
1506350649,9,19
1506352802,11,22
1506353702,1,0
1506354484,1,0
1506356150,1,0
1506356404,16,17
1506358328,1,0
1506358502,512,15360
1506360244,33,5
1506362440,768,768
1506363340,19,2
1506364087,256,256
1506364207,0,1
1506366301,256,256
1506367202,5,13
1506370573,18,3
1506371047,256,256
1506373687,256,256
1506374402,9,6
1506378607,6,3
1506382207,6,8
1506385210,15,12
1506389047,6,14
1506392155,8,3
1506395755,2,20
1506399307,11,7
1506402957,0,10
1506407103,9,4
1506411034,6,2
1506412089,1,1
1506414008,4,25
1506417845,23,2
1506421686,7,2
1506424542,3,0
1506425526,13,9
1506428135,6,16
1506431746,8,4
1506435367,1280,1280
1506436503,262,261
1506438007,0,1
1506439445,3,17
1506440382,256,512
1506441366,1,0
1506441649,256,0
1506442529,6,8
1506445213,2048,38400
1506446402,20,8
1506447129,256,256
1506450002,7,6
1506453601,8,6
1506457202,10,3
1506459902,256,256
1506460805,9,10
1506462002,256,256
1506464128,2,7
1506467723,4,32
1506470402,0,1
1506471003,0,1
1506471602,1,0
1506471903,17,9
1506474949,13,11
1506478802,36,4
1506482404,2,20
1506486245,2,3
1506489602,4,18
1506490086,256,256
1506493202,10,14
1506496535,8,12
1506500402,10,5
1506504002,21,2
1506507603,6,18
1506511207,19,4
1506512095,1,0
1506515764,5,5
1506516307,1,0
1506518142,2,7
1506521739,3,10
1506523449,0,2
1506523508,2,0
1506525602,6,26
1506528303,2048,2048
1506529444,21,12
1506530159,256,256
1506531638,1024,35840
1506532202,1,0
1506532543,6,9
1506536132,9,7
1506537471,511,512
1506537908,1,0
1506539103,256,256
1506539740,9,17
1506540302,1,0
1506543343,3,33
1506544208,1,0
1506544813,512,512
1506546969,25,3
1506548646,256,256
1506550802,17,9
1506551828,256,256
1506552902,0,2
1506553502,2,0
1506554132,1,0
1506554409,11,8
1506556803,0,1
1506557767,39,2
1506560453,256,255
1506561406,6,27
1506565503,3,18
1506566708,1,0
1506568565,33,27
1506572184,5,8
1506576002,12,10
1506578409,0,1
1506579604,7,13
1506583449,27,6
1506586575,6,7
1506589224,0,1
1506589502,1,0
1506590402,7,11
1506594608,1,0
1506595206,10,4
1506597602,2,16
1506601228,7,5
1506605044,15,4
1506607208,1,0
1506608150,8,8
1506611752,7,2
1506615338,7,2
1506617107,1,0
1506617702,6144,45313
1506618002,1,0
1506618931,1536,1792
1506619201,0,12
1506622545,11,11
1506624250,256,256
1506626170,1,0
1506626402,10,6
1506630005,1,8
1506630303,0,1
1506630902,257,256
1506633848,14,1
1506636972,6,3
1506640331,256,256
1506642244,1,3
1506644411,19,1
1506647741,5,11
1506648608,256,256
1506651338,6,2
1506655202,4,27
1506658577,4,10
1506662402,12,15
1506663907,0,1
1506666009,5,6
1506669610,7,4
1506672602,1,0
1506672951,8,6
1506673445,256,256
1506675678,0,1
1506676550,4,8
1506677410,1,2
1506679252,256,256
1506680138,0,1
1506680150,5,2
1506681902,0,1
1506683736,1,0
1506683770,6,4
1506684965,1,0
1506687326,1282,1280
1506687602,11,5
1506690726,1,0
1506691171,3,11
1506694803,7,4
1506698406,4,3
1506701771,3,18
1506702491,1,1
1506703802,0,1
1506704417,3328,27392
1506705371,14,3
1506705903,1,0
1506707103,0,1
1506708602,256,256
1506708968,5,8
1506710166,256,256
1506712552,6,3
1506712802,256,256
1506716153,10,4
1506718202,0,2
1506718803,2,0
1506720002,3,2
1506720302,256,256
1506723604,8,7
1506724470,256,256
1506728102,256,256
1506728649,5,6
1506729602,0,2
1506730802,26,6
1506734411,6,6
1506735908,0,1
1506738246,1,9
1506741362,4,26
1506744980,16,11
1506748594,6,12
1506752155,9,9
1506754202,0,2
1506754502,2,0
1506756002,5,13
1506759607,17,16
1506760210,2,0
1506762997,16,5
1506767288,16,6
1506769221,0,1
1506770703,7,3
1506773804,10,6
1506777602,6,8
1506781002,1797,1806
1506781808,1,0
1506784806,6,6
1506788164,9,4
1506790824,7168,17664
1506791211,256,256
1506791778,7,4
1506795002,1,0
1506795375,7,4
1506798984,1,4
1506801330,1,0
1506801902,256,256
1506802510,0,1
1506803528,2,6
1506804307,1,0
1506806403,10,8
1506810302,4,18
1506813607,14,9
1506816209,0,2
1506817446,39,2
1506817827,256,256
1506818103,0,2
1506818401,2,0
1506820561,6,6
1506824402,2,5
1506827787,8,27
1506831381,1,6
1506833497,256,256
1506835003,9,4
1506837318,256,256
1506838802,8,4
1506840487,1,0
1506842407,11,6
1506844502,1,0
1506845806,5,4
1506848167,256,256
1506849386,4,10
1506850211,1,0
1506853036,9,7
1506853925,1,0
1506856628,11,9
1506858651,1792,1792
1506860225,4,4
1506862818,0,1
1506863825,6,3
1506867369,0,2
1506867411,7,12
1506871208,6,11
1506873619,256,256
1506874631,11,8
1506875047,512,256
1506877216,2048,9216
1506878245,7,8
1506880202,256,256
1506880503,256,256
1506882002,3,7
1506882902,256,256
1506885415,9,7
1506886802,256,258
1506887417,2,0
1506889202,5,14
1506892599,2,8
1506893402,1,1
1506897006,1,0
1506897364,6,12
