DateTime,Entries,UniqueIPs
1504250434,2490,2527
1504255834,2459,2496
1504260634,2467,2503
1504266034,2447,2483
1504271435,2378,2413
1504277434,2412,2448
1504282235,2393,2430
1504287634,2373,2413
1504292435,2427,2467
1504296635,2427,2467
1504302035,2426,2467
1504307434,2447,2488
1504313435,2486,2527
1504319434,2509,2551
1504324835,2455,2496
1504331434,2470,2511
1504336835,2452,2494
1504342237,2432,2474
1504347633,2453,2496
1504353034,2455,2498
1504358434,2449,2492
1504363834,2460,2500
1504368635,2464,2504
1504372232,2527,2569
1504376436,2536,2577
1504381235,2577,2617
1504386635,2607,2648
1504392635,2618,2658
1504397434,2589,2629
1504403437,2597,2639
1504409435,2587,2628
1504414835,2587,2628
1504419634,2606,2645
1504425035,2590,2630
1504431034,2567,2607
1504435836,2776,2816
1504441836,2782,2822
1504447834,2811,2851
1504454435,2857,2898
1504459234,2835,2877
1504464634,2836,2878
1504470035,2859,2901
1504475435,2862,2904
1504480834,2862,2902
1504486237,2864,2906
1504492235,2886,2927
1504497635,2857,2899
1504503035,2835,2877
1504508434,2822,2862
1504513835,2812,2852
1504519235,2804,2842
1504524634,2770,2806
1504529434,2744,2781
1504536034,2705,2741
1504540836,2718,2754
1504545635,2757,2793
1504550434,2714,2750
1504556435,2704,2739
1504561835,2770,2806
1504567234,2832,2869
1504573235,2820,2858
1504578634,2753,2794
1504584035,2778,2819
1504589435,2754,2794
1504594235,2750,2790
1504600235,2776,2815
1504605035,2768,2807
1504610435,2761,2801
1504617034,2748,2788
1504621834,2669,2709
1504627235,2711,2751
1504631435,2713,2753
1504637436,2771,2812
1504642236,2692,2731
1504647635,2754,2795
1504651232,2740,2781
1504656635,2749,2787
1504662635,2743,2781
1504668635,2751,2789
1504673435,2749,2790
1504679435,2724,2764
1504684836,2689,2728
1504690235,2689,2729
1504695635,2660,2699
1504701034,2660,2699
1504706434,2683,2723
1504711235,2678,2717
1504716636,2669,2708
1504721434,2660,2698
1504726834,2660,2698
1504729832,2673,2711
1504733434,2672,2706
1504737635,2694,2728
1504741232,2766,2801
1504747835,2751,2786
1504753236,2728,2765
1504758636,2722,2759
1504764036,2703,2740
1504770035,2689,2728
1504774835,2720,2761
1504779637,2723,2764
1504785635,2696,2737
1504791634,2696,2737
1504795834,2690,2730
1504801234,2688,2727
1504806035,2725,2765
1504811435,2787,2829
1504816835,2789,2832
1504820433,2767,2811
1504825834,2729,2774
1504831235,2740,2786
1504837235,2715,2758
1504843235,2748,2791
1504848635,2756,2799
1504854035,2722,2764
1504860035,2708,2749
1504864234,2692,2732
1504869634,2665,2703
1504876235,2658,2695
1504880435,2671,2708
1504885835,2678,2714
1504890635,2678,2717
1504896035,2656,2694
1504900835,2653,2691
1504904432,2668,2706
1504908035,2650,2688
1504915831,2722,2760
1504921834,2714,2752
1504927835,2688,2727
1504933235,2683,2723
1504938035,2671,2710
1504943435,2656,2696
1504948836,2697,2736
1504953635,2813,2855
1504961435,2806,2850
1504968035,2791,2835
1504974035,2761,2806
1504979436,2781,2827
1504984834,2840,2886
1504989636,2849,2892
1504995636,2819,2862
1505000435,2845,2888
1505007036,2872,2915
1505012436,2857,2901
1505017836,2889,2932
1505023235,2915,2958
1505028635,2882,2925
1505034036,2858,2900
1505039437,2843,2883
1505045435,2931,2972
1505052635,2947,2987
1505059235,2951,2991
1505064037,2936,2975
1505068836,2886,2925
1505072432,2913,2953
1505077835,2882,2921
1505083235,2911,2951
1505087435,2944,2984
1505093435,2957,2997
1505098835,2906,2945
1505104235,2935,2974
1505109635,2918,2957
1505115035,2831,2867
1505120435,2888,2924
1505125235,2956,2994
1505130635,2957,2994
1505137235,2874,2911
1505143835,2860,2898
1505148636,2869,2907
1505154035,2928,2965
1505159437,2964,3003
1505164836,2953,2992
1505170853,2973,3012
1505175636,2965,3003
1505182237,2956,2996
1505187636,3013,3054
1505194239,3027,3068
1505199636,3010,3050
1505203835,2971,3010
1505209235,2961,3000
1505215235,2954,2992
1505221835,2947,2986
1505229036,2943,2982
1505234435,2946,2985
1505239835,2917,2957
1505245835,2875,2913
1505251235,2887,2926
1505256036,2874,2914
1505262036,2924,2967
1505267435,2800,2840
1505274035,2833,2875
1505279436,2735,2775
1505285435,2822,2863
1505291436,2845,2885
1505296835,2785,2825
1505302235,2706,2747
1505308235,2675,2716
1505315434,2720,2761
1505320837,2769,2811
1505324434,2780,2822
1505328635,2767,2809
1505333435,2725,2766
1505339435,2706,2744
1505343635,2685,2723
1505347835,2714,2753
1505353835,2832,2872
1505359836,2763,2802
1505366435,2806,2846
1505372435,2693,2731
1505377836,2674,2712
1505382635,2740,2778
1505388036,2747,2785
1505394035,2728,2766
1505399435,2662,2695
1505403636,2649,2682
1505409035,2637,2671
1505415036,2743,2778
1505420436,2769,2803
1505425235,2779,2816
1505430635,2824,2863
1505436636,2720,2755
1505442635,2723,2758
1505448035,2777,2814
1505453435,2798,2835
1505458836,2763,2800
1505463635,2811,2849
1505470235,2759,2796
1505476235,2780,2819
1505482235,2798,2837
1505487635,2813,2850
1505492435,2809,2844
1505497836,2767,2802
1505502640,2747,2783
1505508635,2808,2844
1505513436,2888,2923
1505520036,2897,2932
1505525435,2874,2909
1505531436,2835,2871
1505538036,2827,2865
1505542836,2862,2902
1505548835,2855,2894
1505553635,2832,2870
1505559036,2804,2842
1505564436,2786,2824
1505571035,2781,2818
1505575239,2818,2856
1505580635,2827,2869
1505586036,2831,2874
1505591436,2799,2842
1505596236,2801,2842
1505602237,2798,2840
1505607035,2864,2907
1505613039,2879,2922
1505618436,2861,2903
1505623835,2833,2875
1505629836,2848,2890
