DateTime,Entries,UniqueIPs
1506428902,35070,38595
1506429855,35191,38733
1506430818,35320,38877
1506431785,35432,39005
1506432764,35524,39120
1506433714,35613,39236
1506434665,35672,39302
1506436857,35713,39367
1506437783,35620,39273
1506439007,35294,38864
1506439955,35422,39007
1506440911,35111,38648
1506441866,35216,38783
1506442833,35053,38581
1506443802,34685,38116
1506444736,34821,38278
1506445728,34577,37982
1506446671,34697,38120
1506447618,34087,37427
1506448602,33788,37075
1506449798,33440,36690
1506450751,33169,36392
1506451709,33176,36415
1506452669,33345,36618
1506453612,33445,36728
1506454596,33344,36597
1506455541,33504,36792
1506456518,33574,36894
1506457472,33547,36849
1506458432,33229,36466
1506459373,33031,36220
1506460369,33064,36242
1506461309,33116,36254
1506462262,33170,36264
1506463233,33167,36246
1506464502,33057,36116
1506465623,33084,36131
1506466586,33070,36116
1506467541,33053,36074
1506468513,33057,36072
1506469458,33051,36050
1506470426,33058,36046
1506471376,33050,36033
1506472356,33074,36064
1506473312,33148,36127
1506474266,33160,36146
1506475227,33264,36263
1506476192,33350,36379
1506477149,33406,36453
1506478107,33501,36558
1506479069,33585,36656
1506480013,33419,36448
1506480983,33046,36024
1506481939,32946,35900
1506482904,32941,35911
1506483868,32918,35877
1506484831,32884,35833
1506485786,32863,35823
1506486741,32828,35809
1506487705,32792,35773
1506488667,32731,35710
1506489619,32688,35654
1506490585,32607,35561
1506491555,32549,35503
1506492506,32537,35494
1506493457,32481,35434
1506494432,32454,35404
1506495385,32437,35382
1506496347,32418,35353
1506497304,32349,35262
1506498259,32309,35220
1506499238,32279,35187
1506500183,32221,35112
1506501143,32122,35013
1506502122,32041,34943
1506503077,32021,34927
1506504018,32005,34906
1506504987,31999,34895
1506505946,31945,34832
1506506907,31958,34858
1506507863,31946,34843
1506508826,31926,34838
1506509795,31978,34907
1506510745,31951,34898
1506511699,31940,34883
1506513922,32016,34993
1506514826,32041,35045
1506515790,32063,35087
1506516742,32078,35138
1506517718,32099,35167
1506518669,32142,35210
1506519632,32176,35242
1506520584,32181,35260
1506521582,31983,35026
1506522501,32162,35227
1506523464,32267,35337
1506524431,32227,35300
1506525397,32395,35501
1506526345,32444,35548
1506527563,32485,35606
1506528494,32551,35675
1506529459,32674,35829
1506530439,32759,35925
1506531407,32841,36016
1506532360,32882,36064
1506533306,32984,36190
1506534266,33027,36241
1506535230,33020,36217
1506536205,33060,36270
1506537140,33239,36473
1506538118,33026,36215
1506539082,32964,36136
1506540022,32931,36084
1506540999,32869,36008
1506541931,32923,36067
1506542935,32644,35734
1506543854,32689,35789
1506544843,32332,35355
1506545784,32273,35279
1506546755,32498,35548
1506547700,32704,35776
1506548671,32804,35874
1506549639,33026,36106
1506550606,33463,36622
1506551537,33858,37048
1506552507,33978,37175
1506553464,34084,37296
1506554430,34111,37322
1506555381,34167,37394
1506556353,34259,37504
1506557295,34262,37511
1506558270,34312,37560
1506559223,34376,37634
1506560181,34415,37674
1506561148,34477,37728
1506562103,34525,37781
1506563063,34543,37804
1506564082,34548,37800
1506565229,34562,37791
1506566175,34537,37774
1506567140,34501,37757
1506568106,34444,37732
1506569054,34444,37745
1506570034,34465,37781
1506570971,34386,37688
1506571976,34390,37689
1506572901,34391,37687
1506573884,34414,37706
1506574838,34421,37725
1506575801,34462,37770
1506576751,34473,37790
1506577709,34447,37766
1506578661,34411,37736
1506579629,34395,37734
1506580583,34289,37638
1506581557,34156,37484
1506582505,34024,37334
1506583473,33960,37274
1506584421,34120,37469
1506585390,34215,37590
1506586347,34150,37523
1506587296,34132,37495
1506588267,34077,37444
1506589265,34060,37444
1506590189,34039,37416
1506591141,34046,37422
1506593337,33929,37302
1506594509,33958,37352
1506595456,33965,37314
1506596442,34010,37377
1506597408,34032,37393
1506598846,33860,37157
1506599776,33997,37316
1506600746,33967,37277
1506601691,33962,37298
1506602680,33923,37281
1506603633,33929,37293
1506604580,33965,37352
1506605548,33911,37312
1506606528,33918,37329
1506607467,33939,37354
1506608413,33993,37423
1506609386,33955,37353
1506610348,33927,37342
